id,openai_ai_digital_score,openai_ai_digital_keywords,openai_ai_digital_reason,score_version
369.0,1.0,微信公众号运营、微信推广效果分析、数据分析、PS基础、视频简单编辑,岗位主要是新媒体编辑与公众号运营，包含内容更新、推广效果跟踪和基础数据分析，以及PS和视频编辑等一般数字工具使用，但没有明显的数据技术、编程或AI相关要求。,expert_prompt_v1_one_ad_per_request
370.0,1.0,熟练操作办公室软件系统、EXCEL、WORD、PPT、总机电话、快递收发管理,岗位以行政前台事务为主，没有AI或数据分析要求；但明确要求熟练使用办公软件和基础数字化办公工具，因此判为1级。,expert_prompt_v1_one_ad_per_request
371.0,1.0,Office办公软件、信息收集、回款追踪,职位以销售和业务管理为主，未涉及AI或数据分析；仅提到熟练使用Office等基础数字工具，因此归为基础数字/IT内容。,expert_prompt_v1_one_ad_per_request
372.0,0.0,,职位是公司内部餐厅厨师，职责为制作员工午餐，没有涉及软件、数据、自动化、AI或其他数字技术内容。,expert_prompt_v1_one_ad_per_request
373.0,1.0,"硬件设计, 原理图设计, PCB Layout, BOM, 板级测试, FPGA, ARM处理器, 以太网接口, Cadence, OrCAD, Allegro, 数字电路",岗位主要是硬件工程与电路设计，包含PCB、原理图、测试和EDA工具等典型数字/IT相关技术，但没有人工智能、机器学习或大数据等更强的数据智能内容。,expert_prompt_v1_one_ad_per_request
374.0,0.0,无明显AI/数字化技术关键词；信用卡客户经理、产品推广、客户维护、市场分析、营销技巧,岗位主要是银行信用卡销售和客户服务，描述中没有软件、数据、系统、自动化或AI相关内容，属于非数字技术岗位。,expert_prompt_v1_one_ad_per_request
375.0,1.0,办公软件操作；线上合作推动,岗位以车代渠道销售和合作网点维护为主，属于业务销售类；仅提到熟悉办公软件和线上合作推动，属于基础数字化/IT使用，不涉及数据分析、编程或AI。,expert_prompt_v1_one_ad_per_request
376.0,0.0,,职位描述主要是金融/销售类福利和任职要求，没有提到软件、数据、系统、自动化或任何AI相关技术内容。,expert_prompt_v1_one_ad_per_request
377.0,0.0,未涉及AI/数字技术；保安、人员车辆核实登记、宿舍WiFi,岗位是保安工作，核心职责为人员和车辆登记核实，不属于AI或数字技术岗位。提到的WiFi仅是福利设施，不构成技术内容。,expert_prompt_v1_one_ad_per_request
378.0,1.0,机电一体化、自动化、电子信息、研发工程师、产品工程师、设备工程师、维修工程师,岗位涉及自动化、电子信息和工程技术相关方向，属于基础数字/IT与工业技术类内容，但未出现数据分析、编程、AI或模型等更强数字化信号。,expert_prompt_v1_one_ad_per_request
379.0,0.0,国际业务、国际渠道建设、前端产品规划、化工/材料/电子信息、国际贸易,岗位主要是国际业务拓展、渠道建设和销售协助，没有明确的软件、数据、系统、AI或数字化技术要求；‘电子信息’仅是专业背景，不构成数字技术内容。,expert_prompt_v1_one_ad_per_request
380.0,0.0,,岗位职责为售后服务、理赔协助、投诉处理、续保和销售邀约，未涉及软件、系统、数据分析或人工智能等数字技术内容。,expert_prompt_v1_one_ad_per_request
381.0,0.0,"人才地图, 招聘渠道, 人才库, 猎头, 人力资源项目",岗位是招聘专员，内容主要围绕招聘、人才库、猎头和人力资源项目，未涉及数字化系统、数据分析或AI技术。,expert_prompt_v1_one_ad_per_request
382.0,1.0,"微信公众号运营, 新媒体, 网络潮流动态, 软文编辑发布",岗位主要是新媒体内容编辑和公众号运营，属于基础数字媒体/互联网运营工作，没有数据分析、编程或AI相关要求，因此评为1。,expert_prompt_v1_one_ad_per_request
383.0,0.0,翻译；知识管理；沟通协作,职位主要是英语翻译与文本处理，没有明确的AI、数字化、数据分析或IT技术要求；“知识管理”仅为一般工作方法，不构成数字技术内容。,expert_prompt_v1_one_ad_per_request
384.0,0.0,无明显AI/数字化关键词；行政管理；招聘；培训；物业管理；固定资产管理；办公环境管理,该岗位主要是行政、人事、后勤和综合管理工作，没有出现软件、数据分析、系统、自动化、AI等数字技术相关要求，因此判为0。,expert_prompt_v1_one_ad_per_request
385.0,1.0,"办公软件, 用友, 财务核算系统, 财务分析",岗位主要是财务会计工作，没有AI或高级数据分析内容；但明确要求熟练使用办公软件和用友等财务核算系统，属于基础数字化/IT系统使用，因此记1分。,expert_prompt_v1_one_ad_per_request
386.0,0.0,,岗位为综合类管培生，职责方向是人力资源、行政、法律、审计、企业管理等传统管理类内容，未体现软件、数据、自动化、AI或其他数字技术要求。,expert_prompt_v1_one_ad_per_request
387.0,1.0,办公软件、办公设备、订单管理、文件资料管理,岗位主要是业务跟单和订单/文件管理，包含基本办公软件和办公设备使用，属于基础数字化办公内容，但没有数据分析、编程或AI相关要求。,expert_prompt_v1_one_ad_per_request
388.0,1.0,电子门禁管控,岗位以宿舍管理为主，没有AI或数据分析内容；仅提到电子门禁管控，属于基础数字/IT设备使用，因此判为1分。,expert_prompt_v1_one_ad_per_request
389.0,0.0,新媒体平台、公众号、微博、微信朋友圈、小红书、图文编辑、运营,岗位主要是医美文案、新媒体内容编辑与运营，涉及常规互联网平台内容发布，不包含明显的软件开发、数据分析或人工智能技术要求，因此判为0。,expert_prompt_v1_one_ad_per_request
390.0,0.0,"生产计划, 质量控制, 团队管理, 生产流程, 降低成本, 安全生产规范",岗位是传统生产管理/车间主管，内容集中在生产计划、质量管理、团队管理和流程优化，没有明显的软件、数据、自动化、AI或数字化技术要求。,expert_prompt_v1_one_ad_per_request
391.0,1.0,"ECN, BOM, management systems, workflow, internal audit, ISO/IATF quality systems, measurement equipment calibration","The ad focuses on quality management systems and document/process control. It includes basic digital/IT-adjacent items like ECN and BOM maintenance, but no data analytics, programming, AI, or advanced digital transformation content.",expert_prompt_v1_one_ad_per_request
392.0,0.0,,职位为外贸业务员，描述中未出现软件、数据、IT或AI相关内容，属于非数字化岗位。,expert_prompt_v1_one_ad_per_request
393.0,0.0,无明显AI/数字技术关键词；金融销售、投资理财、客户经营、售前售后服务,岗位主要是金融销售与客户服务，描述中未涉及软件、数据、系统、自动化或人工智能等数字技术内容，因此判为0。,expert_prompt_v1_one_ad_per_request
394.0,0.0,项目管理、现场管理、调试、报验、数据收集与分析,岗位主要是船舶/海工项目现场管理与安装交付，虽提到收集和分析项目过程数据，但没有明显的IT、数据技术或AI相关要求，属于非数字化核心岗位。,expert_prompt_v1_one_ad_per_request
395.0,1.0,CMES、数据异常处理、办公软件、设备运维、故障维修,岗位以设备日常维护、故障维修和数据异常处理为主，属于基础数字化/IT相关运维场景，但没有AI、大数据、算法等更强数字技术要求。,expert_prompt_v1_one_ad_per_request
396.0,2.0,"自动化测试设备, 数据分析, Excel, Matlab, 测试编程语言, LabVIEW, Python, VB, C#",岗位以晶圆测试和自动化测试为主，包含数据分析和测试编程/工具使用，属于较强的数字化/技术类内容；但未出现人工智能、机器学习等明确AI表述，因此评为2。,expert_prompt_v1_one_ad_per_request
397.0,1.0,"软件测试, 测试工具, 测试用例, 集成测试, 系统测试, 自动化测试, Windows/Linux, 缺陷管理系统",岗位主要是软件/手机App测试与自动化测试，涉及操作系统和缺陷管理等IT工具，但没有数据分析、算法或明确AI内容，因此归为基础数字/IT类。,expert_prompt_v1_one_ad_per_request
398.0,1.0,微信群、系统的培训学习、线上线下联合经营客户、网销,岗位以客户运营、社群经营和销售服务为主，包含微信群、网销和系统培训等基础数字化工作，但没有数据分析、算法或AI相关内容。,expert_prompt_v1_one_ad_per_request
399.0,1.0,熟悉办公软件操作,岗位以诉讼追偿、调解协谈和保险案件管理为主，没有AI或数据分析等明显技术要求；仅提到熟悉办公软件，属于基础数字化/IT应用。,expert_prompt_v1_one_ad_per_request
400.0,0.0,"CNAS, 试验设备, 作业指导书, 操作规程, 测量审核",岗位主要是环境可靠性试验与实验室管理，涉及设备操作、标准验证和文档编写，但没有AI、数据分析或明显的信息化/数字化技术要求，因此判为0。,expert_prompt_v1_one_ad_per_request
401.0,0.0,日语翻译、商务洽谈、文件翻译、现场同步翻译,岗位主要是日语翻译与接待沟通工作，没有出现AI、数据、软件系统、编程或数字化技术相关内容。,expert_prompt_v1_one_ad_per_request
402.0,0.0,查勘、定损理算、风控调查,岗位内容主要是财产险理赔、查勘定损和风险调查，没有出现软件、数据分析、系统、自动化或人工智能等数字技术相关要求。,expert_prompt_v1_one_ad_per_request
404.0,0.0,"新媒体, 内容策划, 文章撰写, 采编, 推送, 行业分析",岗位核心是内容编辑、采编和活动策划，涉及新媒体运营但未出现软件开发、数据分析、IT系统或AI相关要求，属于非AI/数字技术岗位。,expert_prompt_v1_one_ad_per_request
405.0,0.0,,岗位内容主要是施工、项目管理、材料/人工计划、质量安全与结算回款等传统工程职责，没有明显的软件、数据、自动化或AI相关要求。,expert_prompt_v1_one_ad_per_request
406.0,1.0,"Java, SpringBoot, Dubbo, MyBatis, 分布式系统, 中间件, 缓存, 消息队列, 数据库, 系统架构, 安全架构, 性能调优",职位以金融交易系统和软件架构开发为主，明确涉及Java框架、分布式系统、中间件、数据库和性能调优等IT/数字化内容，但没有人工智能、机器学习或大模型等AI相关要求。,expert_prompt_v1_one_ad_per_request
407.0,1.0,经营报表、月度运营会、预算达成、滚动预测、同环比、分析、报告、管理体系,岗位以财务运营、经营分析和报表管理为主，包含一定的数据分析和数字化管理工作，但没有出现Python、SQL、算法、AI等更强技术内容，因此判为1分。,expert_prompt_v1_one_ad_per_request
408.0,0.0,无明显AI/数字技术关键词；医药销售、药品招标、临床招商、市场维护、市场推广,职位内容主要是医药销售与市场推广相关，没有出现软件、数据、自动化、AI等数字技术要求，因此判为0。,expert_prompt_v1_one_ad_per_request
409.0,0.0,幻灯片; 销售和市场拓展方法; 沟通技能; 客户拜访,岗位是医药销售代表，描述重点在销售、沟通、客户拜访和市场拓展，没有出现软件、数据、自动化或AI相关内容。,expert_prompt_v1_one_ad_per_request
410.0,2.0,信息流投放、广告投放、巨量引擎/千川、数据分析、Excel、用户行为分析、账户后台,岗位核心是数字化广告投放与运营，包含账户搭建、投放优化、数据分析和平台后台操作，属于较强的数字营销/数据驱动工作，但未涉及明确的AI模型或机器学习。,expert_prompt_v1_one_ad_per_request
411.0,1.0,办公软件、信息系统管理和维护、价格信息系统、统计分析,岗位主要是采购核价与成本控制，包含办公软件使用和价格信息系统管理，属于基础数字化/IT应用，但没有数据分析建模或AI内容。,expert_prompt_v1_one_ad_per_request
413.0,0.0,,岗位内容主要是保险理赔、线上查勘和客户沟通协商，没有出现软件、数据分析、算法、AI或其他数字技术相关要求，属于非AI/数字化岗位。,expert_prompt_v1_one_ad_per_request
414.0,1.0,"Auto CAD, CATIA, Pro-E, 3D/2D图纸, BOM表",岗位包含机械设计中的常规数字化工具与软件使用，如CAD制图、CATIA、Pro-E和BOM整理，但没有数据分析、算法或AI相关内容，属于基础数字/IT应用。,expert_prompt_v1_one_ad_per_request
415.0,1.0,计算机、office办公软件、业务系统、数据准确、GPS设备,岗位以系统录入、业务系统维护和GPS设备登记为主，属于基础数字化/IT操作，不涉及数据分析、编程或AI技术。,expert_prompt_v1_one_ad_per_request
416.0,1.0,C++开发、SDK开发与维护、FFmpeg、WebRTC、Linux/Windows、音视频编解码、多线程、Git,岗位以软件开发和系统集成为主，涉及音视频编解码、WebRTC、Linux/Windows等数字技术内容，但未出现数据分析、算法建模或AI相关表述，属于基础数字/IT类。,expert_prompt_v1_one_ad_per_request
417.0,1.0,"软件开发, C/C++, VC++, 上位机软件开发, 串口通信协议, PC与下位机通讯, 安卓APP, 数字图像处理",职位以传统软件开发和通信编程为主，涉及C/C++、PC/下位机通讯、安卓开发等基础数字技术；提到数字图像处理但未明确AI/机器学习，因此归为1分。,expert_prompt_v1_one_ad_per_request
418.0,1.0,办公常用软件、微软办公软件（PPT/EXCEL/WORD）、用友ERP、通达OA、工业工程项目管理,岗位以人力资源规划和管理为主，涉及常用办公软件、ERP和OA等基础数字化工具，但没有数据分析、编程或AI相关要求，因此判为基础数字化/IT内容。,expert_prompt_v1_one_ad_per_request
419.0,2.0,云平台、数据中心、服务器、Linux运维、OpenStack、Ceph分布式存储、Shell脚本、Python、Docker、LXC、KVM、QEMU、Libvirt、SDN,岗位主要是云平台/系统运维与虚拟化存储管理，涉及脚本编程、Python、OpenStack、Ceph、Docker、SDN等较强数字化技术内容，但没有明确的人工智能/机器学习要求，因此判为2。,expert_prompt_v1_one_ad_per_request
420.0,0.0,无明显AI/数字技术关键词；客户拓展、市场营销、业务融合发展,职位主要是市场营销与客户拓展工作，描述中未出现软件、数据分析、编程、云计算或人工智能等数字技术要求，因此判定为无AI/数字技术内容。,expert_prompt_v1_one_ad_per_request
421.0,1.0,EXCEL操作,岗位主要是人事助理/HRBP支持，核心工作为招聘、员工关系和绩效培训管理；仅要求熟悉EXCEL，属于基础办公数字技能，没有数据分析、编程或AI相关内容。,expert_prompt_v1_one_ad_per_request
422.0,1.0,"充电桩, 电力电源系统, CAD图纸, 生产计划, 生产管理",岗位主要是充电桩生产与现场管理，属于制造/工程类工作；提到会看CAD图纸和生产计划，带有基础数字化/工程软件使用，但没有数据分析或AI相关内容。,expert_prompt_v1_one_ad_per_request
423.0,1.0,"线上合作推动, 客户挖掘, 营销策划",岗位主要是车险销售和网点管理，属于传统业务销售；仅提到线上合作推动等一般数字化运营内容，没有AI、数据分析或专业IT技术要求。,expert_prompt_v1_one_ad_per_request
424.0,0.0,无明显AI/数字化关键词；销售、市场开拓、客户档案、商务谈判、合同执行,岗位以销售和客户管理为主，没有出现软件、数据分析、信息系统、自动化或人工智能相关内容，因此判为0。,expert_prompt_v1_one_ad_per_request
425.0,0.0,,岗位为销售/业务类，主要涉及市场开拓、客户维护、商务谈判、合同执行和回款管理，没有出现AI、数字化、IT、数据分析或软件系统等相关内容。,expert_prompt_v1_one_ad_per_request
426.0,0.0,材料认证、材料测试、材料分析、汽车电子材料、失效机制、测试流程、检验规范,岗位主要是材料认证、测试与质量管理，没有出现软件、数据分析、自动化、AI或其他数字技术相关要求，属于非AI/数字岗位。,expert_prompt_v1_one_ad_per_request
427.0,1.0,ERP系统录入、填报、审核；系统操作；研发领料/采购订单审核,岗位涉及ERP系统和日常信息化录入审核，属于基础数字化/IT系统使用，但没有数据分析、算法或人工智能内容。,expert_prompt_v1_one_ad_per_request
428.0,1.0,"半导体集成电路, 技术管理, 机械设计, 电气原理, 合理化改善",岗位涉及半导体集成电路制造现场的技术管理，以及机械、电气等工程知识，属于偏制造业/工业技术内容；未出现数据分析、软件开发或AI相关要求，因此评为基础数字/IT相关的1分。,expert_prompt_v1_one_ad_per_request
429.0,1.0,线上反馈、客户信息真实性校验,职位以销售、网点维护、续保沟通和业务拓展为主，没有AI或数据分析要求；仅出现线上反馈、信息校验等轻度数字化工作内容，因此判为1。,expert_prompt_v1_one_ad_per_request
430.0,1.0,ERP系统、财务软件（用友/金蝶）、Excel、数据处理与分析、系统管理,岗位以成本核算和财务管理为主，包含ERP系统维护、财务软件和Excel数据分析等基础数字化工具使用，但没有AI、机器学习或高级数据技术内容，因此评为1。,expert_prompt_v1_one_ad_per_request
431.0,0.0,研发、实验性研发、工艺改进、技术分析报告,岗位主要是产品研发和生产工艺改进，属于传统工程/研发工作，没有明确的软件、数据、算法或人工智能相关内容。,expert_prompt_v1_one_ad_per_request
432.0,0.0,"市场营销, 销售管理, 市场分析, 品牌推广, 工程项目营销",岗位主要是区域营销和销售管理，涉及市场分析和推广，但没有明显的软件、数据、AI或数字化技术要求，因此判为0。,expert_prompt_v1_one_ad_per_request
433.0,1.0,嵌入式硬件开发、硬件模块、测试调试、数字电路、模拟电路、电路设计软件,岗位主要是嵌入式/硬件研发与电路设计，属于基础数字化/IT相关技术工作，但没有AI、数据分析或算法类内容，因此评为1。,expert_prompt_v1_one_ad_per_request
434.0,0.0,"农险理赔, 理赔工作",岗位内容是农业保险理赔，属于保险业务流程，不包含明显的软件、数据、AI或其他数字技术要求。,expert_prompt_v1_one_ad_per_request
435.0,1.0,办公软件、微信公众号、网站运营与维护、平面设计软件、专业相机拍照,岗位以企业文化、文案和活动策划为主，但涉及微信公众号和网站运营维护、办公软件及平面设计软件等基础数字工具使用，属于基础数字/IT内容，没有AI或数据分析要求。,expert_prompt_v1_one_ad_per_request
436.0,1.0,"全自动控制, 生产线, 先进的试验分析与研究开发成套设备",招聘内容以材料领域的推广销售为主，涉及生产线全自动控制和试验分析设备，属于一般工业自动化/技术应用，但没有明确的数据、AI或数字化开发要求，因此判为1分。,expert_prompt_v1_one_ad_per_request
437.0,1.0,"熟练使用办公软件, 资料档案管理",岗位主要是文员和档案管理，但明确要求熟练使用办公软件，属于基础数字化/IT工具使用，因此评为1分。,expert_prompt_v1_one_ad_per_request
438.0,0.0,"质量管理, 8D报告, 质量分析工具, ISO9001, IATF16949",岗位主要是质量管理与客户投诉处理，涉及质量体系和分析工具，但没有软件、数据分析、编程、自动化或人工智能相关内容，属于非AI/数字技术岗位。,expert_prompt_v1_one_ad_per_request
439.0,1.0,PS、AI等设计软件；公众号推文排版；媒体矩阵运营；视频剪辑,岗位主要是设计与内容运营，明确提到使用PS、AI等设计软件，属于基础数字工具应用，但没有AI算法、数据分析或智能技术内容。,expert_prompt_v1_one_ad_per_request
440.0,1.0,"硬件测试, 测试项目管理, 测试流程, 缺陷管理流程, 测试质量管理体系, 测试工具",岗位主要是硬件产品测试和项目管理，涉及测试流程、工具和质量管理等基础IT/数字化工作内容，但没有数据分析、算法或人工智能相关要求，因此评为1。,expert_prompt_v1_one_ad_per_request
441.0,0.0,无明显AI/数字化技术关键词；招聘、员工关系、政府对接、人事行政,岗位主要是人事行政管理、招聘和员工关系，不涉及软件、数据、自动化或AI相关技术内容，因此判为0。,expert_prompt_v1_one_ad_per_request
442.0,1.0,全渠道、线上化推动、系统/体系搭建、数统类、计算机类,岗位以市场营销和渠道运营为主，但包含全渠道运营、线上化推动和体系搭建等数字化管理信号；未出现数据分析、编程或AI相关技术要求，因此判为基础数字化内容。,expert_prompt_v1_one_ad_per_request
443.0,1.0,客户系统订单；ERP系统；常规办公软件,岗位涉及客户系统订单查看、库存监控以及ERP系统使用，属于基础数字化/信息系统应用，但没有数据分析、算法或人工智能内容。,expert_prompt_v1_one_ad_per_request
444.0,1.0,办公软件；数据处理；销售数据汇报,岗位以销售为主，没有AI或数据分析/编程等强数字化要求；仅提到常用办公软件和基础数据处理，属于基础数字化技能。,expert_prompt_v1_one_ad_per_request
445.0,0.0,,岗位为大客车通勤司机，职责集中在驾驶、车辆养护和交通熟悉度，没有软件、数据、系统、自动化或AI相关内容。,expert_prompt_v1_one_ad_per_request
446.0,0.0,,岗位内容主要是保险、医疗咨询、理赔和客户服务，没有AI、数字化技术、数据分析或IT系统相关要求。,expert_prompt_v1_one_ad_per_request
447.0,0.0,,岗位职责主要是客户开发、销售合同、回访、参展和应收账款催收，未涉及软件、数据、自动化、AI或其他数字技术内容。,expert_prompt_v1_one_ad_per_request
448.0,1.0,微信公众号运营、微信运营推广、文案策划、活动策划,岗位涉及微信公众号运营、微信推广和数字媒体内容运营，属于基础数字/互联网运营工作，但没有数据分析、编程或AI相关内容。,expert_prompt_v1_one_ad_per_request
449.0,1.0,C/C++、嵌入式软件开发、协议层研发、蓝牙/WIFI协议栈,岗位主要是通信算法与协议栈/嵌入式开发，属于基础数字/IT与软件研发内容；未出现AI、机器学习、深度学习等明确人工智能技术。,expert_prompt_v1_one_ad_per_request
450.0,1.0,"嵌入式软件开发, ARM处理器, USB通讯, 数据采集板卡, C/C++, 底层驱动, eMMC, NAND, Python",该岗位主要是嵌入式软件和底层驱动开发，涉及ARM、USB、C/C++、Python等数字/IT技术，但没有人工智能、机器学习或大模型等明确AI内容，故评为1。,expert_prompt_v1_one_ad_per_request
451.0,0.0,采购管理、采购计划、市场信息、采购成本、报帐,岗位内容主要是传统采购、供应商比价、质量把控和物资管理，没有明显的软件、数据分析、自动化或AI相关要求。,expert_prompt_v1_one_ad_per_request
452.0,0.0,采购管理、采购计划、市场信息、报帐、采购成本,职位为采购专员，内容集中在采购执行、供应商比价、成本控制和物资管理，没有明显的软件、数据分析、自动化或AI相关要求。,expert_prompt_v1_one_ad_per_request
453.0,0.0,,岗位内容主要是金融/保险销售、客户服务和业务拓展，没有出现软件、数据、自动化、AI或其他数字技术相关要求。,expert_prompt_v1_one_ad_per_request
454.0,0.0,无明显AI/数字技术关键词；保险销售；客户经理；售前售中售后；承保；理赔,岗位内容主要是金融保险销售与客户服务、业务拓展和流程协调，没有涉及软件、数据分析、IT系统、算法或人工智能等数字技术要求。,expert_prompt_v1_one_ad_per_request
455.0,0.0,无明显AI/数字化技术关键词；行政管理、流程优化、规章制度、员工关系、薪酬绩效,岗位为行政人事管理，主要涉及制度流程、行政事务和员工管理，没有出现软件、数据分析、数据库、编程、云计算或人工智能等数字技术内容。,expert_prompt_v1_one_ad_per_request
456.0,1.0,ERP系统、统计数据分析、物料需求计划、生产计划,岗位涉及ERP系统推动与完善，以及统计数据分析、生产计划和物料需求计划等数字化管理内容，但未出现AI、机器学习或更高级数据建模相关要求，因此归为基础数字化/IT内容。,expert_prompt_v1_one_ad_per_request
457.0,0.0,,岗位主要是机械零部件设计、设备调试、维修管理和预防性维护，属于传统工艺/设备工程工作，没有出现软件、数据、自动化、AI等数字技术相关内容。,expert_prompt_v1_one_ad_per_request
459.0,0.0,无AI/数字化相关关键词；安保、登记、巡逻、消防点检、卫生清扫,岗位是保安/安保管理，职责主要是人员登记、车辆指挥、物资签收、消防检查和现场巡查，不涉及IT、数据、软件或AI技术。,expert_prompt_v1_one_ad_per_request
460.0,1.0,"视频编辑, 后期剪辑, 抖音/B站, 达芬奇调色, AE, PR, PS, edius, 小程序, H5",岗位主要是短视频拍摄与后期制作，涉及常见数字媒体软件和平台工具，属于基础数字技能，但没有人工智能、数据分析或高级数字化/AI要求。,expert_prompt_v1_one_ad_per_request
461.0,1.0,电气自动化、行车电器维修、安装、工业无线遥控产品,岗位主要是销售，但涉及电气自动化、工业无线遥控产品和电器维修安装，属于基础工业数字/自动化相关内容，没有AI或数据分析内容。,expert_prompt_v1_one_ad_per_request
462.0,1.0,Linux系统开发、内核开发、C/C++、数据结构和算法、USB/PCIE驱动、KVM虚拟化、网络设备,岗位以Linux系统、内核和驱动开发为主，属于典型的软件/系统与IT技术内容；虽提到算法、虚拟化和网络安全相关开发，但没有明确AI、机器学习或大模型内容，因此评为1。,expert_prompt_v1_one_ad_per_request
463.0,1.0,系统预估录入,岗位主要是人伤查勘、定损、调查和沟通调解，核心工作偏线下业务流程；仅提到案件损失的系统预估录入，属于基础系统使用，没有明显数据分析或AI内容。,expert_prompt_v1_one_ad_per_request
464.0,1.0,办公软件；仪器试验设备；实验设备；电子实验设备性能测试,岗位主要是实验室测试和设备维护，涉及基础办公软件和实验仪器操作，属于一般数字/IT工具使用，但没有数据分析、编程或AI相关内容。,expert_prompt_v1_one_ad_per_request
465.0,1.0,ERP数据录入，office办公软件，ERP相关工作经验,岗位涉及ERP系统的数据录入和办公软件操作，属于基础数字化/IT应用，但未涉及数据分析、算法或AI技术。,expert_prompt_v1_one_ad_per_request
466.0,1.0,NCCloud系统、OA办公系统、报表开发、系统集成、Oracle/SQLServer/MySQL、Python、Java、PHP、官网调试、网络/软硬件维护,岗位以企业信息系统运维、数据库操作、报表开发和基础开发语言为主，属于明确的IT/数字化工作，但没有AI、机器学习或高级数据分析内容，因此评为1。,expert_prompt_v1_one_ad_per_request
467.0,2.0,"数据分析, 质量数据, 原因分析, 整改措施, 跟踪验证",岗位主要是质量工程与客户沟通，但明确包含收集客户端质量数据并做数据分析、异常原因分析和整改验证，属于较强的数据分析类数字化内容。,expert_prompt_v1_one_ad_per_request
468.0,0.0,,岗位为企业法务/合同审查/劳动纠纷处理，内容集中在法律事务与管理流程，没有AI、数字化、IT、数据分析或软件系统相关要求。,expert_prompt_v1_one_ad_per_request
469.0,0.0,,岗位内容主要是投资并购、市场拓展、客户拜访、竞争分析和团队管理，没有出现软件、数据、系统、AI等数字技术相关要求。,expert_prompt_v1_one_ad_per_request
470.0,1.0,ERP系统,岗位主要是仓库管理与进销存组织，属于传统运营管理；仅明确提到熟悉ERP系统运作，体现基础数字化/IT系统使用，因此评为1。,expert_prompt_v1_one_ad_per_request
472.0,1.0,"数据统计, 数据分析, 计算机操作技能, 办公软件（Excel、PPT、Word）",岗位主要是零售金融产品管理与营销，包含一定的数据统计和办公软件使用要求，但没有明显的数据技术、编程、算法或AI内容，因此判为基础数字化/IT相关。,expert_prompt_v1_one_ad_per_request
473.0,1.0,信息收集、统计、维护、出单、续保、五险两金,岗位主要是车险销售和车商服务管理，涉及基础的信息收集、统计和业务系统出单等一般性数字化办公内容，没有AI、大数据、编程或高级数据分析相关要求。,expert_prompt_v1_one_ad_per_request
474.0,0.0,"4S店, 售后机电, 钣金主管, 车间主管",岗位职责是汽车4S店车间管理与售后维修相关，没有出现软件、数据、自动化、AI等数字技术内容。,expert_prompt_v1_one_ad_per_request
475.0,1.0,"基带系统原理设计, PCB布局, 硬件设计, EDA设计工具, Cadence, 调试, 电路设计",岗位主要是手机基带与硬件电路/PCB设计，涉及EDA工具和数字化工程软件，但没有数据分析、算法或AI相关内容，属于基础数字/IT技术范畴。,expert_prompt_v1_one_ad_per_request
477.0,1.0,"PRO-E, OFFICE办公软件, 标准化文件管理, BOM核对, 作业指导书编写",岗位主要是生产工艺、SOP和文件管理，包含常见工程软件PRO-E和办公软件使用，属于基础数字/IT工具应用，没有数据分析或AI相关内容。,expert_prompt_v1_one_ad_per_request
478.0,1.0,计算机办公软件（Word/Excel/PPT）、办公设备、招投标程序、标书制作/审核,岗位以销售支持和客户维护为主，未涉及数据分析或AI；仅包含基础办公软件和常规信息化办公技能，属于基础数字/IT内容。,expert_prompt_v1_one_ad_per_request
479.0,0.0,销售计划、产品资源优化、产品交付、工程项目交付,岗位主要涉及销售计划、资源协调和交付管理，没有体现软件、数据分析、自动化、AI或其他数字技术内容。,expert_prompt_v1_one_ad_per_request
480.0,1.0,"UG, CAD, Office, Excel, 数据统计分析, 系统基数数据的搜集和维护",岗位以模具设计和生产优化为主，包含制图软件、Excel和系统数据维护等基础数字工具使用，但没有数据建模、算法或AI相关内容。,expert_prompt_v1_one_ad_per_request
481.0,0.0,无明显AI/数字技术关键词；财富管理、风险管理、税务筹划、资产配置,职位内容聚焦私人财富规划、资产管理和风险评估，属于金融服务/理财咨询，不涉及软件、数据、算法或AI相关技术。,expert_prompt_v1_one_ad_per_request
482.0,1.0,"ERP二次开发, 数据库(oracle/mysql/mssql/db2), Java, C#.NET, Delphi XE, Python, win/linux, 系统部署, 集成项目",该岗位主要是企业软件/ERP开发与系统部署，包含数据库、编程语言和操作系统等典型IT技能，但没有人工智能、机器学习或高级数据分析等内容，因此评为1分。,expert_prompt_v1_one_ad_per_request
483.0,1.0,office办公软件；生物信息分析软件；数据分析软件；结果数据的分析,岗位以医学科研和项目撰写为主，但明确要求使用办公软件、生物信息分析软件和数据分析软件，涉及基础数字工具与数据处理，因此归为1级。,expert_prompt_v1_one_ad_per_request
484.0,1.0,Coreldraw、photoshop、AI等软件；平面设计、工业设计、视觉传达设计,职位主要是企划/设计助理，涉及常见设计软件和数字工具使用，但没有数据分析、编程或人工智能相关要求。这里的“AI”更像是Adobe Illustrator软件简称，而非人工智能，因此判为基础数字/IT内容。,expert_prompt_v1_one_ad_per_request
485.0,1.0,微信群、系统培训,岗位以社区运营、客户服务和销售为主，没有AI或数据分析内容；仅提到微信群沟通和系统培训，属于基础数字化/IT使用。,expert_prompt_v1_one_ad_per_request
486.0,0.0,电工证; 电工; 3年工作经验,岗位是电工，主要涉及电气安装/维护，不包含软件、数据、自动化系统、AI或其他数字技术内容。,expert_prompt_v1_one_ad_per_request
